id,user_id,action_click recommended menu,action_click recommended menues,action_click_genetic_rec,action_enter,action_enter_store,action_like,action_search_cate,action_search_input,action_กรอกประวัติความหิว,action_สั่งอาหาร,action_เพิ่มเข้าตะกร้า,action_ใช้โค้ด,clusters
8307,96,0,0,0,1,0,0,0,0,0,0,0,0,0
8308,96,0,0,0,1,0,0,0,0,0,0,0,0,0
8309,96,0,0,0,0,1,0,0,0,0,0,0,0,5
8310,96,0,0,0,0,1,0,0,0,0,0,0,0,5
8311,96,0,0,0,0,0,0,0,0,0,0,1,0,3
8312,96,0,0,0,0,1,0,0,0,0,0,0,0,5
8313,96,0,0,0,1,0,0,0,0,0,0,0,0,0
8314,96,0,0,0,0,0,0,0,0,0,0,1,0,3
8315,96,0,0,0,0,0,0,0,0,0,0,1,0,3
8316,96,0,0,0,1,0,0,0,0,0,0,0,0,0
8317,96,0,0,0,1,0,0,0,0,0,0,0,0,0
8318,96,0,0,0,1,0,0,0,0,0,0,0,0,0
8319,96,0,0,0,0,1,0,0,0,0,0,0,0,5
8320,96,0,0,0,0,0,0,0,0,0,0,1,0,3
8321,96,0,0,0,1,0,0,0,0,0,0,0,0,0
8322,96,0,0,0,0,0,0,0,0,0,1,0,0,0
8323,54,0,0,0,1,0,0,0,0,0,0,0,0,0
8324,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8325,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8326,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8327,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8328,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8329,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8330,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8331,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8332,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8333,54,0,0,0,1,0,0,0,0,0,0,0,0,0
8334,54,0,0,0,0,0,0,0,0,0,1,0,0,3
8335,250,0,0,0,1,0,0,0,0,0,0,0,0,0
8336,250,0,0,0,1,0,0,0,0,0,0,0,0,0
8337,250,0,0,0,1,0,0,0,0,0,0,0,0,0
8338,250,0,0,0,0,1,0,0,0,0,0,0,0,5
8339,250,0,0,0,0,0,0,0,0,0,0,1,0,3
8340,250,0,0,0,1,0,0,0,0,0,0,0,0,0
8341,250,0,0,0,1,0,0,0,0,0,0,0,0,0
8342,250,0,0,0,0,0,0,1,0,0,0,0,0,4
8343,250,0,0,0,0,0,0,1,0,0,0,0,0,4
8344,250,0,0,0,1,0,0,0,0,0,0,0,0,0
8345,250,0,0,0,1,0,0,0,0,0,0,0,0,0
8346,250,0,0,0,0,1,0,0,0,0,0,0,0,5
8347,250,0,0,0,0,1,0,0,0,0,0,0,0,5
8348,250,0,0,0,0,0,0,0,0,0,0,1,0,3
8349,250,0,0,0,1,0,0,0,0,0,0,0,0,0
8350,250,0,0,0,1,0,0,0,0,0,0,0,0,0
8351,250,0,0,0,0,0,0,1,0,0,0,0,0,4
8352,250,0,0,0,1,0,0,0,0,0,0,0,0,0
8353,250,0,0,0,1,0,0,0,0,0,0,0,0,0
8354,250,0,0,0,1,0,0,0,0,0,0,0,0,0
8355,250,0,0,0,0,0,0,0,0,0,1,0,0,0
8356,258,0,0,0,1,0,0,0,0,0,0,0,0,0
8357,258,0,0,0,1,0,0,0,0,0,0,0,0,0
8358,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8360,258,0,0,0,0,0,0,0,0,0,0,1,0,3
8361,258,0,0,0,0,0,0,0,0,0,0,1,0,3
8362,258,0,0,0,0,0,0,0,0,0,0,1,0,3
8363,258,0,0,0,0,0,0,0,0,0,0,1,0,3
8364,258,0,0,0,0,0,0,0,0,0,0,1,0,3
8365,258,0,0,0,1,0,0,0,0,0,0,0,0,0
8366,258,0,0,0,1,0,0,0,0,0,0,0,0,0
8367,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8368,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8369,258,0,0,0,0,0,0,0,0,0,0,1,0,3
8370,258,0,0,0,0,0,0,0,0,0,0,1,0,3
8371,258,0,0,0,0,0,0,0,0,0,0,1,0,3
8372,258,0,0,0,1,0,0,0,0,0,0,0,0,0
8373,258,0,0,0,1,0,0,0,0,0,0,0,0,0
8374,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8375,258,0,0,0,0,0,0,0,0,0,0,1,0,3
8376,258,0,0,0,1,0,0,0,0,0,0,0,0,0
8377,258,0,0,0,0,0,0,0,0,0,1,0,0,0
8378,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8379,189,0,0,0,0,1,0,0,0,0,0,0,0,5
8380,189,0,0,0,0,1,0,0,0,0,0,0,0,5
8381,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8382,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8383,189,0,0,0,0,0,0,1,0,0,0,0,0,4
8384,189,0,0,0,0,1,0,0,0,0,0,0,0,5
8385,189,0,0,0,0,0,0,1,0,0,0,0,0,4
8386,189,0,0,0,0,1,0,0,0,0,0,0,0,5
8387,189,0,0,0,0,1,0,0,0,0,0,0,0,5
8388,189,0,0,0,0,0,0,0,0,0,0,1,0,3
8389,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8390,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8391,189,0,0,0,0,0,0,0,0,1,0,0,0,0
8392,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8393,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8394,230,0,0,0,1,0,0,0,0,0,0,0,0,0
8395,230,0,0,0,1,0,0,0,0,0,0,0,0,0
8396,230,0,0,0,0,1,0,0,0,0,0,0,0,5
8397,230,0,0,0,1,0,0,0,0,0,0,0,0,0
8398,230,0,0,0,0,1,0,0,0,0,0,0,0,5
8399,230,0,0,0,0,1,0,0,0,0,0,0,0,5
8400,230,0,0,0,0,1,0,0,0,0,0,0,0,5
8401,230,0,0,0,0,0,0,1,0,0,0,0,0,4
8402,230,0,0,0,0,0,0,1,0,0,0,0,0,4
8403,230,0,0,0,0,1,0,0,0,0,0,0,0,5
8404,230,0,0,0,1,0,0,0,0,0,0,0,0,0
8405,230,0,0,0,0,1,0,0,0,0,0,0,0,5
8406,230,0,0,0,0,0,0,0,0,0,0,1,0,3
8407,230,0,0,0,1,0,0,0,0,0,0,0,0,0
8408,230,0,0,0,0,1,0,0,0,0,0,0,0,5
8409,230,0,0,0,0,1,0,0,0,0,0,0,0,5
8410,230,0,0,0,0,0,0,0,0,0,0,1,0,3
8411,230,0,0,0,0,0,0,0,0,0,0,1,0,3
8412,230,0,0,0,1,0,0,0,0,0,0,0,0,0
8429,260,0,0,0,1,0,0,0,0,0,0,0,0,0
8430,260,0,0,0,0,0,0,0,0,1,0,0,0,0
8431,260,0,0,0,1,0,0,0,0,0,0,0,0,0
8432,260,0,0,0,1,0,0,0,0,0,0,0,0,0
8433,260,0,0,0,0,0,0,1,0,0,0,0,0,4
8434,260,0,0,0,0,0,0,1,0,0,0,0,0,4
8435,260,0,0,0,0,1,0,0,0,0,0,0,0,5
8437,260,0,0,0,1,0,0,0,0,0,0,0,0,0
8438,260,0,0,0,0,1,0,0,0,0,0,0,0,5
8440,260,0,0,0,0,0,0,1,0,0,0,0,0,4
8441,260,0,0,0,0,0,0,1,0,0,0,0,0,4
8442,260,0,0,0,1,0,0,0,0,0,0,0,0,0
8443,260,0,0,0,0,1,0,0,0,0,0,0,0,5
8444,260,0,0,0,1,0,0,0,0,0,0,0,0,0
8445,260,0,0,0,1,0,0,0,0,0,0,0,0,0
8446,260,0,0,0,0,1,0,0,0,0,0,0,0,5
8447,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8449,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8450,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8451,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8452,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8453,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8454,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8455,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8456,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8457,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8458,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8459,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8460,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8461,255,0,0,0,0,0,0,0,0,0,0,1,0,3
8462,255,0,0,0,0,0,0,0,0,0,0,1,0,3
8463,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8464,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8465,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8466,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8467,255,0,0,0,0,0,0,0,0,0,0,1,0,3
8468,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8469,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8470,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8471,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8472,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8473,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8474,255,0,0,0,0,0,0,0,0,0,0,1,0,3
8475,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8476,255,0,0,0,0,0,0,0,0,0,1,0,0,4
8477,238,0,0,0,1,0,0,0,0,0,0,0,0,0
8478,238,0,0,0,0,0,0,0,1,0,0,0,0,0
8479,238,0,0,0,0,0,0,0,1,0,0,0,0,0
8480,238,0,0,0,0,1,0,0,0,0,0,0,0,5
8481,238,0,0,0,0,0,0,0,0,0,0,1,0,3
8482,238,0,0,0,1,0,0,0,0,0,0,0,0,0
8483,238,0,0,0,0,0,0,0,1,0,0,0,0,0
8484,238,0,0,0,0,0,0,0,1,0,0,0,0,0
8485,238,0,0,0,0,1,0,0,0,0,0,0,0,5
8486,238,0,0,0,1,0,0,0,0,0,0,0,0,0
8487,238,0,0,0,0,1,0,0,0,0,0,0,0,5
8488,238,0,0,0,0,0,0,0,1,0,0,0,0,0
8489,238,0,0,0,0,0,0,0,1,0,0,0,0,0
8490,238,0,0,0,0,1,0,0,0,0,0,0,0,5
8491,238,0,0,0,0,0,0,0,0,0,0,1,0,3
8492,238,0,0,0,1,0,0,0,0,0,0,0,0,0
8493,238,0,0,0,0,0,0,0,0,0,1,0,0,0
8494,242,0,0,0,1,0,0,0,0,0,0,0,0,2
8495,258,0,0,0,1,0,0,0,0,0,0,0,0,0
8496,258,0,0,0,1,0,0,0,0,0,0,0,0,0
8497,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8498,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8499,258,0,0,0,0,0,0,1,0,0,0,0,0,4
8500,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8501,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8502,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8503,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8504,255,0,0,0,0,0,0,0,0,0,0,1,0,3
8505,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8506,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8507,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8508,255,0,0,0,0,0,0,0,0,0,0,1,0,3
8509,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8510,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8516,234,0,0,0,1,0,0,0,0,0,0,0,0,0
8517,234,0,0,0,0,1,0,0,0,0,0,0,0,5
8518,234,0,0,0,0,0,0,0,0,0,0,1,0,3
8519,234,0,0,0,1,0,0,0,0,0,0,0,0,0
8520,258,0,0,0,1,0,0,0,0,0,0,0,0,0
8521,258,0,0,0,1,0,0,0,0,0,0,0,0,0
8522,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8523,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8524,234,0,0,0,0,0,0,0,0,0,0,0,1,0
8525,258,0,0,0,0,0,0,0,0,0,0,1,0,3
8526,258,0,0,0,1,0,0,0,0,0,0,0,0,0
8527,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8528,258,0,0,0,0,0,0,0,0,0,0,1,0,3
8529,258,0,0,0,1,0,0,0,0,0,0,0,0,0
8530,234,0,0,0,0,0,0,0,0,0,1,0,0,0
8531,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8532,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8533,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8534,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8535,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8536,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8537,258,0,0,0,0,0,0,0,0,0,1,0,0,0
8538,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8539,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8540,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8541,255,0,0,0,0,0,0,0,0,0,0,1,0,3
8542,255,0,0,0,0,0,0,0,0,0,0,1,0,3
8543,255,0,0,0,0,0,0,0,0,0,0,1,0,3
8544,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8545,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8546,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8547,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8548,255,0,0,0,0,0,0,0,0,0,0,1,0,3
8549,255,0,0,0,0,0,0,0,0,0,0,1,0,3
8550,255,0,0,0,0,0,0,0,0,0,0,1,0,3
8551,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8552,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8553,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8554,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8555,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8556,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8557,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8558,255,0,0,0,0,0,0,0,0,0,0,1,0,3
8559,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8560,255,0,0,0,0,0,0,1,0,0,0,0,0,4
8561,255,0,0,0,0,1,0,0,0,0,0,0,0,5
8562,255,0,0,0,0,0,0,0,0,0,0,1,0,3
8563,255,0,0,0,0,0,0,0,0,0,0,1,0,3
8564,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8565,255,0,0,0,0,0,0,0,0,0,1,0,0,4
8566,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8567,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8568,189,0,0,0,0,0,0,1,0,0,0,0,0,4
8569,189,0,0,0,0,0,0,1,0,0,0,0,0,4
8570,189,0,0,0,0,0,0,0,1,0,0,0,0,0
8571,189,0,0,0,0,1,0,0,0,0,0,0,0,5
8572,189,0,0,0,0,0,0,0,0,0,0,1,0,3
8573,189,0,0,0,0,0,0,0,0,0,0,1,0,3
8574,189,0,0,0,0,0,0,0,0,0,0,1,0,3
8575,189,0,0,0,0,0,0,0,0,0,0,1,0,3
8576,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8577,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8578,189,0,0,0,0,1,0,0,0,0,0,0,0,5
8579,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8580,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8581,189,0,0,0,0,0,0,1,0,0,0,0,0,4
8582,189,0,0,0,0,1,0,0,0,0,0,0,0,5
8583,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8584,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8585,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8586,189,0,0,0,0,1,0,0,0,0,0,0,0,5
8587,189,0,0,0,0,0,0,0,0,0,0,1,0,3
8588,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8589,189,0,0,0,0,0,0,0,0,0,0,0,1,0
8590,189,0,0,0,0,0,0,0,0,0,1,0,0,0
8591,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8593,54,0,0,0,1,0,0,0,0,0,0,0,0,0
8594,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8595,54,0,0,0,1,0,0,0,0,0,0,0,0,0
8596,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8597,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8598,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8599,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8600,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8601,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8602,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8603,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8604,54,0,0,0,1,0,0,0,0,0,0,0,0,0
8605,54,0,0,0,0,0,0,0,0,0,1,0,0,3
8610,189,0,0,0,1,0,0,0,0,0,0,0,0,0
8611,187,0,0,0,0,0,0,1,0,0,0,0,0,4
8612,187,0,0,0,0,0,0,1,0,0,0,0,0,4
8613,187,0,0,0,1,0,0,0,0,0,0,0,0,0
8614,187,0,0,0,0,1,0,0,0,0,0,0,0,5
8615,238,0,0,0,1,0,0,0,0,0,0,0,0,0
8616,238,0,0,0,0,0,0,0,1,0,0,0,0,0
8617,238,0,0,0,0,0,0,0,1,0,0,0,0,0
8618,238,0,0,0,0,1,0,0,0,0,0,0,0,5
8619,187,0,0,0,1,0,0,0,0,0,0,0,0,0
8620,187,0,0,0,0,1,0,0,0,0,0,0,0,5
8621,187,0,0,0,0,1,0,0,0,0,0,0,0,5
8622,187,0,0,0,0,1,0,0,0,0,0,0,0,5
8623,238,0,0,0,0,1,0,0,0,0,0,0,0,5
8624,238,0,0,0,0,1,0,0,0,0,0,0,0,5
8625,238,0,0,0,0,1,0,0,0,0,0,0,0,5
8626,238,0,0,0,0,0,0,0,0,0,0,1,0,3
8627,238,0,0,0,0,0,0,0,1,0,0,0,0,0
8628,238,0,0,0,0,0,0,0,1,0,0,0,0,0
8629,238,0,0,0,0,1,0,0,0,0,0,0,0,5
8630,238,0,0,0,0,0,0,0,0,0,0,1,0,3
8631,238,0,0,0,1,0,0,0,0,0,0,0,0,0
8633,238,0,0,0,1,0,0,0,0,0,0,0,0,0
8639,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8640,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8641,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8642,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8643,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8644,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8645,54,0,0,0,1,0,0,0,0,0,0,0,0,0
8646,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8647,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8648,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8649,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8650,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8651,54,0,0,0,1,0,0,0,0,0,0,0,0,0
8652,54,0,0,0,0,0,0,0,0,0,1,0,0,3
8653,258,0,0,0,1,0,0,0,0,0,0,0,0,0
8654,258,0,0,0,1,0,0,0,0,0,0,0,0,0
8655,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8656,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8657,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8658,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8659,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8660,258,0,0,0,0,1,0,0,0,0,0,0,0,5
8661,261,0,0,0,1,0,0,0,0,0,0,0,0,0
8662,261,0,0,0,0,0,0,1,0,0,0,0,0,4
8663,261,0,0,0,0,0,0,1,0,0,0,0,0,4
8664,261,0,0,0,1,0,0,0,0,0,0,0,0,0
8665,261,0,0,0,1,0,0,0,0,0,0,0,0,0
8666,261,0,0,0,0,0,0,1,0,0,0,0,0,4
8674,261,0,0,0,0,0,0,1,0,0,0,0,0,4
8675,254,0,0,0,1,0,0,0,0,0,0,0,0,0
8676,254,0,0,0,1,0,0,0,0,0,0,0,0,0
8677,254,0,0,0,1,0,0,0,0,0,0,0,0,0
8678,254,0,0,0,0,1,0,0,0,0,0,0,0,5
8679,254,0,0,0,0,1,0,0,0,0,0,0,0,5
8681,254,0,0,0,0,0,0,0,0,0,0,1,0,3
8682,254,0,0,0,1,0,0,0,0,0,0,0,0,0
8683,254,0,0,0,0,1,0,0,0,0,0,0,0,5
8684,254,0,0,0,0,1,0,0,0,0,0,0,0,5
8685,254,0,0,0,0,1,0,0,0,0,0,0,0,5
8686,254,0,0,0,1,0,0,0,0,0,0,0,0,0
8687,254,0,0,0,0,0,0,1,0,0,0,0,0,4
8688,254,0,0,0,0,1,0,0,0,0,0,0,0,5
8689,254,0,0,0,1,0,0,0,0,0,0,0,0,0
8690,254,0,0,0,1,0,0,0,0,0,0,0,0,0
8691,254,0,0,0,1,0,0,0,0,0,0,0,0,0
8692,254,0,0,0,0,0,0,0,0,0,1,0,0,0
8693,238,0,0,0,1,0,0,0,0,0,0,0,0,0
8694,238,0,0,0,0,0,0,0,1,0,0,0,0,0
8695,238,0,0,0,0,0,0,0,1,0,0,0,0,0
8696,238,0,0,0,0,1,0,0,0,0,0,0,0,5
8697,238,0,0,0,0,0,0,0,0,0,0,1,0,3
8698,238,0,0,0,0,0,0,0,1,0,0,0,0,0
8699,238,0,0,0,0,1,0,0,0,0,0,0,0,5
8700,238,0,0,0,1,0,0,0,0,0,0,0,0,0
8701,238,0,0,0,0,0,0,0,0,0,1,0,0,0
8704,254,0,0,0,1,0,0,0,0,0,0,0,0,0
8705,242,0,0,0,1,0,0,0,0,0,0,0,0,2
8706,242,0,0,0,1,0,0,0,0,0,0,0,0,2
8707,54,0,0,0,1,0,0,0,0,0,0,0,0,0
8708,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8709,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8710,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8711,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8712,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8713,242,0,0,0,0,1,0,0,0,0,0,0,0,5
8714,54,0,0,0,0,1,0,0,0,0,0,0,0,5
8715,242,0,0,0,0,0,0,0,0,0,0,1,0,3
8716,54,0,0,0,0,0,0,0,0,0,0,1,0,3
8717,54,0,0,0,1,0,0,0,0,0,0,0,0,0
8718,242,0,0,0,1,0,0,0,0,0,0,0,0,2
8719,242,0,0,0,1,0,0,0,0,0,0,0,0,2
8720,242,0,0,0,1,0,0,0,0,0,0,0,0,2
8721,242,0,0,0,1,0,0,0,0,0,0,0,0,2
8722,242,0,0,0,1,0,0,0,0,0,0,0,0,2
8723,242,0,0,0,0,1,0,0,0,0,0,0,0,5
8724,242,0,0,0,0,1,0,0,0,0,0,0,0,5
8725,242,0,0,0,0,1,0,0,0,0,0,0,0,5
8726,54,0,0,0,0,0,0,0,0,0,1,0,0,3
8730,242,0,0,0,0,1,0,0,0,0,0,0,0,5
8731,242,0,0,0,0,1,0,0,0,0,0,0,0,5
8732,242,0,0,0,0,0,0,0,0,0,0,1,0,3
8733,242,0,0,0,1,0,0,0,0,0,0,0,0,2
8734,242,0,0,0,1,0,0,0,0,0,0,0,0,2
8735,242,0,0,0,0,1,0,0,0,0,0,0,0,5
8736,242,0,0,0,0,0,0,0,0,0,0,1,0,3
8737,242,0,0,0,0,0,0,0,0,0,0,1,0,3
8738,242,0,0,0,0,0,0,0,0,0,0,1,0,3
8739,242,0,0,0,0,1,0,0,0,0,0,0,0,5
8740,242,0,0,0,0,1,0,0,0,0,0,0,0,5
8741,242,0,0,0,1,0,0,0,0,0,0,0,0,2
8742,242,0,0,0,0,0,0,0,0,0,1,0,0,2
8743,187,0,0,0,1,0,0,0,0,0,0,0,0,0
8744,242,0,0,0,1,0,0,0,0,0,0,0,0,2
8745,187,0,0,0,1,0,0,0,0,0,0,0,0,0
8746,187,0,0,0,0,1,0,0,0,0,0,0,0,5
8747,187,0,0,0,0,0,0,0,0,0,0,1,0,3
8748,187,0,0,0,0,0,0,0,0,0,0,1,0,3
8749,187,0,0,0,0,0,0,0,0,0,0,1,0,3
8750,187,0,0,0,1,0,0,0,0,0,0,0,0,0
8751,187,0,0,0,0,0,0,0,0,0,0,1,0,3
8752,187,0,0,0,1,0,0,0,0,0,0,0,0,0
8753,187,0,0,0,0,0,0,0,0,0,1,0,0,0
8754,262,0,0,0,1,0,0,0,0,0,0,0,0,0
8755,262,0,0,0,1,0,0,0,0,0,0,0,0,0
8756,262,0,0,0,0,1,0,0,0,0,0,0,0,5
8757,262,0,0,0,0,0,0,0,0,0,0,1,0,3
8758,262,0,0,0,0,0,0,0,0,0,0,1,0,3
8759,262,0,0,0,1,0,0,0,0,0,0,0,0,0
8760,262,0,0,0,1,0,0,0,0,0,0,0,0,0
8761,262,0,0,0,0,0,0,1,0,0,0,0,0,4
8762,262,0,0,0,0,0,0,1,0,0,0,0,0,4
8763,262,0,0,0,0,0,0,1,0,0,0,0,0,4
8764,262,0,0,0,0,0,0,1,0,0,0,0,0,4
8765,262,0,0,0,0,0,0,1,0,0,0,0,0,4
8766,262,0,0,0,0,0,0,1,0,0,0,0,0,4
8767,262,0,0,0,0,1,0,0,0,0,0,0,0,5
8768,46,0,0,0,1,0,0,0,0,0,0,0,0,0
8769,46,0,0,0,1,0,0,0,0,0,0,0,0,0
8770,46,0,0,0,0,1,0,0,0,0,0,0,0,5
8771,255,0,0,0,1,0,0,0,0,0,0,0,0,0
8772,46,0,0,0,0,1,0,0,0,0,0,0,0,5
8773,46,0,0,0,0,1,0,0,0,0,0,0,0,5
8774,46,0,0,0,0,0,0,0,0,0,0,1,0,3
8775,46,0,0,0,1,0,0,0,0,0,0,0,0,0
8776,46,0,0,0,0,1,0,0,0,0,0,0,0,5
8777,46,0,0,0,1,0,0,0,0,0,0,0,0,0
8778,66,0,0,0,1,0,0,0,0,0,0,0,0,0
8779,66,0,0,0,1,0,0,0,0,0,0,0,0,0
8780,66,0,0,0,1,0,0,0,0,0,0,0,0,0
8781,66,0,0,0,0,1,0,0,0,0,0,0,0,5
8782,66,0,0,0,0,0,0,0,0,0,0,1,0,3
8783,66,0,0,0,0,0,0,0,0,0,0,1,0,3
8784,66,0,0,0,0,0,0,0,0,0,0,1,0,3
8785,66,0,0,0,0,0,0,0,0,0,0,1,0,3
8786,66,0,0,0,0,0,0,0,0,0,0,1,0,3
8787,66,0,0,0,0,0,0,0,0,0,0,1,0,3
8788,66,0,0,0,1,0,0,0,0,0,0,0,0,0
8789,66,0,0,0,1,0,0,0,0,0,0,0,0,0
8790,66,0,0,0,1,0,0,0,0,0,0,0,0,0
8791,66,0,0,0,0,1,0,0,0,0,0,0,0,5
8792,66,0,0,0,0,0,0,0,0,0,0,1,0,3
8793,66,0,0,0,0,0,0,0,0,0,0,1,0,3
8794,66,0,0,0,0,0,0,0,0,0,0,1,0,3
8795,66,0,0,0,0,0,0,0,0,0,0,1,0,3
8796,66,0,0,0,1,0,0,0,0,0,0,0,0,0
8797,66,0,0,0,0,1,0,0,0,0,0,0,0,5
8798,66,0,0,0,0,0,0,0,0,0,0,1,0,3
8799,66,0,0,0,1,0,0,0,0,0,0,0,0,0
8800,66,0,0,0,0,0,0,0,0,0,0,0,1,0
8801,66,0,0,0,0,0,0,0,0,0,1,0,0,0
8802,187,0,0,0,1,0,0,0,0,0,0,0,0,0
